Year published,journal title,DOI,system.location,flow category,Mesh_Size_Category,Setting,biome,Detritus_Type,Species,Time.Series_ID,Measurement Day,Start_Year,Start_Month,Start_Day,Temperature (deg C),Mass remaining (%),Initial_Mass_g,k,CN_ratio,Ergosterol_microg/g,Altitude_meters,Latitude,Longitude
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,14,1989,9,30,NA,77,NA,NA,77.218413,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,21,1989,9,30,NA,77.8,NA,NA,84.10011048,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,28,1989,9,30,NA,64,NA,NA,94.24995981,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,35,1989,9,30,NA,58.8,NA,NA,93.41523483,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,42,1989,9,30,NA,47.6,NA,NA,83.93069044,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,49,1989,9,30,NA,41.1,NA,NA,59.32815199,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,56,1989,9,30,NA,43,NA,NA,98.06565784,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,63,1989,9,30,NA,39.4,NA,NA,98.42474541,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,0,1989,9,30,NA,100,NA,NA,318.5259536,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,5,1989,9,30,NA,87.5,NA,NA,207.3311507,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,12,1989,9,30,NA,72.7,NA,NA,115.9565676,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,19,1989,9,30,NA,76.4,NA,NA,76.62196733,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,33,1989,9,30,NA,63.6,NA,NA,84.97490258,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,49,1989,9,30,NA,53.1,NA,NA,85.45419902,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,63,1989,9,30,NA,46.3,NA,NA,59.55713635,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,77,1989,9,30,NA,42.3,NA,NA,76.20154501,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,0,1989,9,30,NA,100,NA,NA,394.7247251,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,7,1989,9,30,NA,80.2,NA,NA,176.9137781,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,14,1989,9,30,NA,74.4,NA,NA,109.567902,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,21,1989,9,30,NA,72.1,NA,NA,86.01877719,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,28,1989,9,30,NA,52.5,NA,NA,84.3555269,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,35,1989,9,30,NA,51.6,NA,NA,92.25685282,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,42,1989,9,30,NA,41.6,NA,NA,85.20080723,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,49,1989,9,30,NA,37,NA,NA,64.60912574,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,56,1989,9,30,NA,29,NA,NA,75.90306929,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,63,1989,9,30,NA,32.9,NA,NA,93.52007797,NA,7,51.855,5.899444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,0,1989,9,30,NA,100,NA,NA,318.5259536,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,5,1989,9,30,NA,97.6,NA,NA,207.3311507,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,12,1989,9,30,NA,83.4,NA,NA,115.9565676,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,19,1989,9,30,NA,84.9,NA,NA,83.19328022,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,33,1989,9,30,NA,80.7,NA,NA,59.55287984,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,49,1989,9,30,NA,81.9,NA,NA,55.35166033,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,63,1989,9,30,NA,79.2,NA,NA,64.19104034,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Betula pubescens,1,77,1989,9,30,NA,72.8,NA,NA,83.61066573,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,0,1989,9,30,NA,100,NA,NA,394.7247251,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,7,1989,9,30,NA,97.3,NA,NA,144.0636056,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,14,1989,9,30,NA,83.2,NA,NA,111.1908053,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,21,1989,9,30,NA,81.4,NA,NA,59.74931125,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,28,1989,9,30,NA,69.6,NA,NA,59.25221465,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,35,1989,9,30,NA,66.1,NA,NA,69.47339459,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,42,1989,9,30,NA,64.5,NA,NA,48.90333322,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,49,1989,9,30,NA,58.9,NA,NA,46.07995878,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,56,1989,9,30,NA,57.7,NA,NA,83.51011171,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,0.27,field,Woodland/shrubland,leaves,Nymphaea alba,2,63,1989,9,30,NA,59.6,NA,NA,69.74086832,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,0,1989,9,30,NA,100,NA,NA,318.5259536,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,5,1989,9,30,NA,96.3,NA,NA,207.3311507,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,12,1989,9,30,NA,85.1,NA,NA,115.9565676,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,19,1989,9,30,NA,82.9,NA,NA,83.82936566,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,33,1989,9,30,NA,83.9,NA,NA,64.17620877,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,49,1989,9,30,NA,79,NA,NA,56.32825625,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,63,1989,9,30,NA,75,NA,NA,69.82268264,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Betula pubescens,3,77,1989,9,30,NA,77.1,NA,NA,63.93492632,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,0,1989,9,30,NA,100,NA,NA,394.7247251,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,7,1989,9,30,NA,95.3,NA,NA,143.1478946,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,14,1989,9,30,NA,86.5,NA,NA,97.66337256,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,21,1989,9,30,NA,86,NA,NA,69.9692581,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,28,1989,9,30,NA,72.5,NA,NA,64.15150471,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,35,1989,9,30,NA,64.8,NA,NA,84.94891372,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,42,1989,9,30,NA,61.8,NA,NA,52.19316597,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,49,1989,9,30,NA,60.2,NA,NA,83.87999745,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,56,1989,9,30,NA,63.4,NA,NA,75.39485113,NA,12,51.555556,5.504444
1994,Freshwater Biology,10.1111/j.1365-2427.1994.tb00839.x,lake,NA,2,field,Woodland/shrubland,leaves,Nymphaea alba,4,63,1989,9,30,NA,59.2,NA,NA,64.17126644,NA,12,51.555556,5.504444
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,0,2006,9,17,9.7,100,5,NA,80.47,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,50,2006,9,17,9.7,23.86,5,NA,50.38,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,2,0,2006,9,17,9.7,100,5,NA,53.41,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,2,50,2006,9,17,9.7,27.41,5,NA,41.28,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,3,0,2006,9,17,9.7,100,5,NA,54.81,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,3,50,2006,9,17,9.7,69.53,5,NA,47.46,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,4,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,4,50,2006,9,17,9.7,80.28,5,NA,93.64,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,5,0,2006,9,17,9.7,100,5,NA,80.47,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,5,50,2006,9,17,9.7,18.12,5,NA,55,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,6,0,2006,9,17,9.7,100,5,NA,53.41,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,6,50,2006,9,17,9.7,23.5,5,NA,47.93,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,7,0,2006,9,17,9.7,100,5,NA,54.81,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,7,50,2006,9,17,9.7,52.93,5,NA,40.26,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,8,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,8,50,2006,9,17,9.7,74.07,5,NA,105.19,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,9,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,9,50,2006,9,17,9.7,74.92,5,NA,110.67,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,10,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,10,50,2006,9,17,9.7,67.21,5,NA,107.76,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,0,2006,9,17,9.7,100,5,NA,80.47,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,1,50,2006,9,17,9.7,23.86,5,NA,50.38,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,2,0,2006,9,17,9.7,100,5,NA,53.41,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,2,50,2006,9,17,9.7,27.41,5,NA,41.28,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,3,0,2006,9,17,9.7,100,5,NA,54.81,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,3,50,2006,9,17,9.7,69.53,5,NA,47.46,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,4,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,4,50,2006,9,17,9.7,80.28,5,NA,93.64,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,5,0,2006,9,17,9.7,100,5,NA,80.47,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Acer rubrum,5,50,2006,9,17,9.7,18.12,5,NA,55,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,6,0,2006,9,17,9.7,100,5,NA,53.41,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Liriodendron tulipifera,6,50,2006,9,17,9.7,23.5,5,NA,47.93,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,7,0,2006,9,17,9.7,100,5,NA,54.81,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Quercus prinus,7,50,2006,9,17,9.7,52.93,5,NA,40.26,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,8,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,8,50,2006,9,17,9.7,74.07,5,NA,105.19,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,9,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,9,50,2006,9,17,9.7,74.92,5,NA,110.67,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,10,0,2006,9,17,9.7,100,5,NA,128.4,NA,691,35.055517,-83.432194
2009,Oikos,10.1111/j.1600-0706.2008.17222.x,stream,NA,5,field,Temperate forest,leaves,Rhododendron maximum,10,50,2006,9,17,9.7,67.21,5,NA,107.76,NA,691,35.055517,-83.432194
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,1,0,2011,8,23,23,NA,1.1,0.0036,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,1,14,2011,8,23,23,NA,1.1,0.0036,54.2,205.755,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,1,59,2011,8,23,23,NA,1.1,0.0036,56.38,453.31,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,2,0,2011,8,23,23,NA,1.1,0.014,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,2,14,2011,8,23,23,NA,1.1,0.014,41.27,252.34,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,2,59,2011,8,23,23,NA,1.1,0.014,49.21,357.995,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,3,0,2011,8,23,23,NA,1.1,0.0145,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,3,14,2011,8,23,23,NA,1.1,0.0145,39.15,459.855,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,3,59,2011,8,23,23,NA,1.1,0.0145,33.12,314.105,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,4,0,2011,8,23,23,NA,1.1,0.014,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,4,14,2011,8,23,23,NA,1.1,0.014,76.99,292.765,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,4,59,2011,8,23,23,NA,1.1,0.014,45.05,368.665,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,5,0,2011,8,23,23,NA,1.1,0.0143,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,5,14,2011,8,23,23,NA,1.1,0.0143,56.02,392.095,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,5,59,2011,8,23,23,NA,1.1,0.0143,33.99,329.34,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,6,0,2011,8,23,23,NA,1.1,0.0163,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,6,14,2011,8,23,23,NA,1.1,0.0163,53.54,445.72,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,6,59,2011,8,23,23,NA,1.1,0.0163,37.47,442.365,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,7,0,2011,8,23,23,NA,1.1,0.0146,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,7,14,2011,8,23,23,NA,1.1,0.0146,49.53,96.8,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,7,59,2011,8,23,23,NA,1.1,0.0146,42.8,426.195,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,8,0,2011,8,23,23,NA,1.1,0.0199,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,8,14,2011,8,23,23,NA,1.1,0.0199,38.06,231.99,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,8,59,2011,8,23,23,NA,1.1,0.0199,25.21,382.085,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,9,0,2011,8,23,23,NA,1.1,0.017,78,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,9,14,2011,8,23,23,NA,1.1,0.017,34.11,NA,693,35.060648,-83.431842
2015,Ecological Applications,10.1890/14-1113.1,stream,NA,0.5,mesocosm,Temperate forest,leaves,Acer rubrum,9,59,2011,8,23,23,NA,1.1,0.017,29.37,314.325,693,35.060648,-83.431842
